# va3 L_c8 形状の軸中心分布: 新条件 (Pt 1.139 MPa/Tt 1161 K/新組成) vs 旧条件 (Pt 1.137 MPa/Tt 1058 K/旧組成) x {dry,noneq,eq}
# x_over_rt,x_m,M__va3_M4.19_Lc8_dry,T__va3_M4.19_Lc8_dry,P__va3_M4.19_Lc8_dry,rho__va3_M4.19_Lc8_dry,S__va3_M4.19_Lc8_dry,Tsat__va3_M4.19_Lc8_dry,g__va3_M4.19_Lc8_dry,M__va3_M4.19_Lc8_noneq,T__va3_M4.19_Lc8_noneq,P__va3_M4.19_Lc8_noneq,rho__va3_M4.19_Lc8_noneq,S__va3_M4.19_Lc8_noneq,Tsat__va3_M4.19_Lc8_noneq,g__va3_M4.19_Lc8_noneq,M__va3_M4.19_Lc8_eq,T__va3_M4.19_Lc8_eq,P__va3_M4.19_Lc8_eq,rho__va3_M4.19_Lc8_eq,S__va3_M4.19_Lc8_eq,Tsat__va3_M4.19_Lc8_eq,g__va3_M4.19_Lc8_eq,M__va3old_Lc8_dry,T__va3old_Lc8_dry,P__va3old_Lc8_dry,rho__va3old_Lc8_dry,S__va3old_Lc8_dry,Tsat__va3old_Lc8_dry,g__va3old_Lc8_dry,M__va3old_Lc8_noneq,T__va3old_Lc8_noneq,P__va3old_Lc8_noneq,rho__va3old_Lc8_noneq,S__va3old_Lc8_noneq,Tsat__va3old_Lc8_noneq,g__va3old_Lc8_noneq,M__va3old_Lc8_eq,T__va3old_Lc8_eq,P__va3old_Lc8_eq,rho__va3old_Lc8_eq,S__va3old_Lc8_eq,Tsat__va3old_Lc8_eq,g__va3old_Lc8_eq
-6.49999952,-1.33712149,0.046695883,1160.61487,1137368,3.43523264,1.76976118e-05,362.742371,0,0.0466956016,1160.61487,1137368.12,3.43523288,1.76976391e-05,362.742279,0,0.0466961457,1160.61511,1137368.38,3.43523288,1.76976755e-05,362.742401,0,0.0466424922,1057.63684,1135360.88,3.75462627,3.27181078e-05,355.638977,0,0.0466430606,1057.63672,1135360.75,3.75462532,3.27179769e-05,355.638824,0,0.0466439343,1057.63684,1135361.38,3.75462699,3.27179914e-05,355.638855,0
-6.400949,-1.31674564,0.0467199716,1160.61414,1137383.62,3.43528175,1.76979538e-05,362.742645,0,0.0467200934,1160.61414,1137383.62,3.43528199,1.76979956e-05,362.742645,0,0.0467202081,1160.61426,1137383.62,3.43528152,1.76980393e-05,362.742737,0,0.046666593,1057.63599,1135376.38,3.75467992,3.27184862e-05,355.63916,0,0.0466674939,1057.63586,1135375.75,3.75467801,3.27186499e-05,355.63916,0,0.0466684644,1057.63586,1135375.88,3.75467849,3.27186863e-05,355.639191,0
-6.301898,-1.29636979,0.0468317702,1160.61218,1137370.38,3.43524742,1.76982012e-05,362.742401,0,0.0468316265,1160.61243,1137370.5,3.43524742,1.76980448e-05,362.74234,0,0.0468318993,1160.6123,1137370.25,3.43524694,1.76981248e-05,362.742432,0,0.0467784057,1057.63428,1135363.12,3.75464225,3.27189809e-05,355.638855,0,0.046779804,1057.63403,1135362.88,3.75464225,3.27188063e-05,355.638855,0,0.0467802091,1057.63428,1135362.88,3.75464129,3.27187663e-05,355.638885,0
-6.20284796,-1.27599406,0.0469747873,1160.60718,1137366,3.43524933,1.76988051e-05,362.74234,0,0.0469743942,1160.6073,1137366.25,3.43524957,1.76987705e-05,362.742249,0,0.0469746887,1160.60718,1137365.75,3.43524861,1.76988433e-05,362.74234,0,0.0469214999,1057.62939,1135358.5,3.75464416,3.27200942e-05,355.638672,0,0.0469230205,1057.62939,1135358.25,3.75464344,3.27199923e-05,355.638763,0,0.046923932,1057.62952,1135358.25,3.75464272,3.27199887e-05,355.638794,0
-6.10379696,-1.25561821,0.0472080469,1160.60547,1137344.75,3.4351902,1.76986487e-05,362.741821,0,0.0472077191,1160.60547,1137345,3.43519115,1.76987123e-05,362.74176,0,0.0472081644,1160.60559,1137344.88,3.43518996,1.76987542e-05,362.741852,0,0.0471541916,1057.62781,1135337.38,3.75457978,3.27198504e-05,355.638458,0,0.0471556563,1057.62769,1135337.25,3.75458002,3.27198759e-05,355.638306,0,0.0471568096,1057.62781,1135337.38,3.75458002,3.27198723e-05,355.638336,0
-6.00474596,-1.23524237,0.047484416,1160.59937,1137329.62,3.43516254,1.76992853e-05,362.741364,0,0.047484619,1160.59973,1137330,3.43516254,1.76993635e-05,362.741425,0,0.047484593,1160.59961,1137329.75,3.43516159,1.76994363e-05,362.741516,0,0.0474295586,1057.62231,1135322.12,3.75454903,3.27207854e-05,355.63797,0,0.0474303765,1057.62219,1135322.12,3.7545495,3.27210073e-05,355.63797,0,0.0474319953,1057.62231,1135321.88,3.75454807,3.27209855e-05,355.63797,0
-5.90569544,-1.21486652,0.0478455458,1160.59473,1137300.38,3.43508792,1.76996837e-05,362.740753,0,0.0478459648,1160.59521,1137300.88,3.43508792,1.76995982e-05,362.740753,0,0.0478457822,1160.59485,1137300.38,3.4350872,1.76997073e-05,362.740814,0,0.047789802,1057.61804,1135292.88,3.75446749,3.27215785e-05,355.637451,0,0.0477901225,1057.6178,1135292.88,3.75446844,3.2721422e-05,355.637329,0,0.0477910688,1057.6178,1135292.88,3.75446868,3.27214402e-05,355.637329,0
-5.80664444,-1.19449067,0.0482596065,1160.58679,1137274.38,3.43503308,1.7700464e-05,362.740265,0,0.0482601332,1160.58704,1137274.5,3.43503237,1.7700424e-05,362.740112,0,0.0482593439,1160.58691,1137274.25,3.43503213,1.77005113e-05,362.740234,0,0.0482036853,1057.61035,1135266.62,3.75440788,3.27226298e-05,355.636719,0,0.0482036325,1057.61023,1135266.5,3.75440788,3.27228227e-05,355.636749,0,0.0482048431,1057.61023,1135266.25,3.75440717,3.27228336e-05,355.636749,0
-5.70759344,-1.17411482,0.0487600853,1160.57922,1137235.62,3.43493795,1.77010079e-05,362.739227,0,0.0487601362,1160.57922,1137235.75,3.43493867,1.77009897e-05,362.739197,0,0.0487599273,1160.57898,1137235.25,3.43493772,1.77011098e-05,362.739319,0,0.0487027842,1057.60291,1135227.38,3.75430465,3.27238158e-05,355.635864,0,0.0487021056,1057.60278,1135227.38,3.75430512,3.27238231e-05,355.635895,0,0.0487031771,1057.60303,1135227.25,3.75430393,3.27237613e-05,355.635895,0
-5.6085434,-1.15373909,0.0493238333,1160.5686,1137196.62,3.43485212,1.77021175e-05,362.738373,0,0.0493234212,1160.56885,1137196.62,3.43485141,1.77019556e-05,362.738281,0,0.0493228223,1160.56848,1137196.75,3.43485236,1.77021047e-05,362.738403,0,0.0492648544,1057.59302,1135188.75,3.75421166,3.27254456e-05,355.635193,0,0.0492634334,1057.59302,1135188.88,3.7542119,3.27254893e-05,355.63504,0,0.0492644021,1057.59338,1135188.62,3.75421047,3.27254056e-05,355.63504,0
-5.5094924,-1.13336325,0.0499709938,1160.55774,1137147.12,3.43473458,1.77028887e-05,362.737274,0,0.0499715567,1160.55786,1137147,3.43473387,1.77028669e-05,362.737152,0,0.0499712015,1160.55762,1137147,3.43473458,1.77029997e-05,362.737274,0,0.0499134026,1057.58301,1135138.38,3.75408101,3.27268062e-05,355.634033,0,0.0499121402,1057.58313,1135138.62,3.75408125,3.27268717e-05,355.633942,0,0.0499127672,1057.58325,1135138.5,3.75408053,3.27268463e-05,355.633942,0
-5.41044235,-1.11298752,0.0506925558,1160.54431,1137094.5,3.43461514,1.77041511e-05,362.736176,0,0.0506933277,1160.54456,1137094.62,3.4346149,1.77040856e-05,362.735931,0,0.0506925838,1160.54419,1137094.62,3.43461585,1.77042402e-05,362.736084,0,0.0506344076,1057.57043,1135085.88,3.75395203,3.27291054e-05,355.632782,0,0.0506330954,1057.57056,1135085.88,3.75395131,3.27289381e-05,355.632782,0,0.0506340035,1057.57068,1135086,3.75395131,3.27289163e-05,355.632782,0
-5.31139183,-1.09261179,0.0515066246,1160.53003,1137031.12,3.43446636,1.77054371e-05,362.734528,0,0.0515065629,1160.5304,1137031.12,3.43446541,1.77052607e-05,362.734467,0,0.0515060792,1160.52991,1137031.25,3.4344666,1.7705428e-05,362.734619,0,0.0514468376,1057.55676,1135022.12,3.7537899,3.27312046e-05,355.631287,0,0.0514455024,1057.55701,1135022,3.75378847,3.27309717e-05,355.631378,0,0.0514468942,1057.55701,1135022.12,3.75378847,3.27309754e-05,355.631378,0
-5.21234226,-1.07223618,0.0524058163,1160.51318,1136962.5,3.43430901,1.77068996e-05,362.73288,0,0.0524049234,1160.51331,1136962.38,3.43430853,1.77067959e-05,362.73288,0,0.0524048943,1160.51318,1136962.62,3.43430901,1.77069087e-05,362.733032,0,0.052344741,1057.54077,1134953.25,3.75361896,3.27336493e-05,355.629883,0,0.0523431083,1057.54089,1134953.25,3.75361824,3.27335874e-05,355.629852,0,0.0523447289,1057.54089,1134953.38,3.75361848,3.27335874e-05,355.629852,0
-5.11329269,-1.05186057,0.0534031085,1160.49475,1136882.25,3.43412137,1.77084185e-05,362.731201,0,0.0534014842,1160.495,1136882.38,3.43412089,1.77083384e-05,362.731018,0,0.0534025115,1160.49475,1136882.38,3.43412089,1.77084694e-05,362.731171,0,0.0533408975,1057.52356,1134872.75,3.75341344,3.27361377e-05,355.628082,0,0.0533389806,1057.52344,1134872.62,3.7534132,3.27362395e-05,355.628082,0,0.0533403714,1057.52344,1134872.75,3.75341392,3.27362468e-05,355.628082,0
-5.01424408,-1.0314852,0.0544950138,1160.47351,1136794.75,3.43391943,1.77102866e-05,362.729187,0,0.0544935289,1160.47375,1136794.88,3.43391919,1.77102174e-05,362.729004,0,0.0544942129,1160.47363,1136794.75,3.43391895,1.77103302e-05,362.729156,0,0.0544319033,1057.50366,1134784.75,3.7531929,3.27394118e-05,355.62619,0,0.054429895,1057.50342,1134784.75,3.75319409,3.27394155e-05,355.626129,0,0.0544306991,1057.50342,1134785,3.75319505,3.27394264e-05,355.62616,0
-4.91519737,-1.01111019,0.0556968799,1160.45044,1136694.5,3.43368459,1.77122729e-05,362.726776,0,0.0556957538,1160.45056,1136694.5,3.43368483,1.77122001e-05,362.726715,0,0.055695661,1160.4502,1136694.38,3.43368483,1.77123438e-05,362.726837,0,0.0556326121,1057.48193,1134683.88,3.75293636,3.27425623e-05,355.624023,0,0.0556310816,1057.48169,1134683.75,3.75293684,3.27426933e-05,355.623901,0,0.0556317332,1057.48132,1134683.88,3.75293851,3.2742817e-05,355.623932,0
-4.81615162,-0.990735412,0.0570109377,1160.42358,1136584,3.43343091,1.77147413e-05,362.724304,0,0.057010161,1160.42407,1136584.12,3.43342996,1.77145339e-05,362.724182,0,0.0570099805,1160.42371,1136584.12,3.43343019,1.77146867e-05,362.724304,0,0.0569448396,1057.45679,1134573.38,3.7526598,3.27466769e-05,355.621582,0,0.0569432241,1057.45654,1134573,3.75266004,3.27466842e-05,355.62149,0,0.0569436534,1057.45642,1134573.38,3.75266147,3.2746746e-05,355.62149,0
-4.7171092,-0.970361292,0.0584432528,1160.39465,1136457.62,3.43313456,1.77172697e-05,362.721252,0,0.0584426968,1160.39526,1136457.88,3.43313336,1.77169768e-05,362.721283,0,0.0584429169,1160.3949,1136457.75,3.43313384,1.77171205e-05,362.721405,0,0.0583752327,1057.42993,1134446.25,3.75233507,3.27507587e-05,355.618744,0,0.0583746206,1057.42932,1134446,3.7523365,3.27507769e-05,355.618683,0,0.0583750741,1057.4292,1134446.25,3.75233769,3.2750846e-05,355.618683,0
-4.61807108,-0.949988008,0.0600088692,1160.36084,1136321,3.43282175,1.77201437e-05,362.718292,0,0.0600086029,1160.36157,1136321,3.4328196,1.77200091e-05,362.71814,0,0.0600094385,1160.36133,1136321,3.43282008,1.77201364e-05,362.718262,0,0.0599388643,1057.39819,1134309.12,3.75199389,3.275567e-05,355.615784,0,0.0599385064,1057.39758,1134308.88,3.75199556,3.27558919e-05,355.615662,0,0.0599392987,1057.39746,1134309.12,3.75199652,3.27559464e-05,355.615662,0
-4.51903868,-0.929615974,0.0617196482,1160.32471,1136160.75,3.43244433,1.77232578e-05,362.714508,0,0.0617192652,1160.32532,1136160.88,3.43244338,1.77230522e-05,362.714447,0,0.0617199153,1160.3252,1136160.62,3.43244243,1.77231705e-05,362.7146,0,0.0616472284,1057.36414,1134148,3.75158238,3.2760774e-05,355.612091,0,0.0616476938,1057.36353,1134147.88,3.75158358,3.27609669e-05,355.612122,0,0.0616482139,1057.36353,1134148.12,3.75158477,3.2760996e-05,355.612122,0
-4.42001534,-0.909245849,0.0635607666,1160.28357,1135989.5,3.43204856,1.77268812e-05,362.710632,0,0.0635610335,1160.28381,1135989.62,3.43204832,1.77267411e-05,362.71051,0,0.063561492,1160.28369,1135989.38,3.43204761,1.77268503e-05,362.710663,0,0.0634873253,1057.32471,1133976.12,3.75115299,3.27671842e-05,355.608459,0,0.0634873375,1057.32446,1133975.5,3.75115228,3.27671441e-05,355.608307,0,0.0634881538,1057.32471,1133975.88,3.75115228,3.27671078e-05,355.608337,0
-4.32100582,-0.888878465,0.0655697087,1160.23816,1135792.5,3.43158793,1.77308375e-05,362.706146,0,0.0655701907,1160.23804,1135792.62,3.43158865,1.77306738e-05,362.705994,0,0.0655705969,1160.23792,1135792.5,3.43158793,1.77307866e-05,362.706116,0,0.0654948701,1057.28162,1133777.75,3.75065017,3.27738853e-05,355.603882,0,0.0654944532,1057.28137,1133777.62,3.75064993,3.27737289e-05,355.603943,0,0.065494465,1057.28162,1133777.88,3.75065017,3.27736998e-05,355.603973,0
-4.2220149,-0.868514955,0.0677425336,1160.18677,1135575.38,3.43108439,1.77352922e-05,362.701141,0,0.0677428944,1160.18628,1135575.62,3.43108606,1.7735214e-05,362.700989,0,0.0677431783,1160.18628,1135575.38,3.43108511,1.77353104e-05,362.701141,0,0.0676656174,1057.23291,1133560.12,3.75010252,3.2781405e-05,355.599274,0,0.0676649703,1057.23291,1133560,3.75010228,3.27812886e-05,355.599152,0,0.0676651215,1057.23279,1133559.88,3.75010204,3.27813432e-05,355.599152,0
-4.12305117,-0.848156989,0.0701018003,1160.12939,1135329.75,3.43051124,1.77401198e-05,362.695435,0,0.0701018364,1160.12903,1135330,3.43051362,1.77401453e-05,362.695343,0,0.0701019997,1160.12878,1135329.75,3.43051314,1.77402799e-05,362.695496,0,0.0700226653,1057.17883,1133313.12,3.74947739,3.27898379e-05,355.593628,0,0.0700220182,1057.17871,1133313,3.74947739,3.27896305e-05,355.593689,0,0.0700215782,1057.17847,1133312.88,3.7494781,3.27897287e-05,355.593719,0
-4.02412462,-0.827806771,0.0726547483,1160.06482,1135056.88,3.42987776,1.77457787e-05,362.68927,0,0.07265482,1160.06445,1135057,3.42987919,1.7745775e-05,362.689056,0,0.0726550183,1160.06433,1135056.75,3.42987871,1.77458896e-05,362.689209,0,0.0725716998,1057.1178,1133038.88,3.74878669,3.27992311e-05,355.587677,0,0.0725713247,1057.11768,1133038.62,3.74878669,3.27991438e-05,355.587646,0,0.0725711634,1057.11731,1133038.75,3.74878836,3.27992821e-05,355.587677,0
-3.92525125,-0.807467401,0.0754220863,1159.99219,1134748.88,3.42916131,1.77521324e-05,362.682159,0,0.075423151,1159.99194,1134748.75,3.4291625,1.77520742e-05,362.681976,0,0.0754223893,1159.99182,1134748.5,3.42916131,1.7752187e-05,362.682129,0,0.0753354666,1057.04932,1132729.12,3.74800444,3.28097813e-05,355.580994,0,0.075335261,1057.04944,1132729.38,3.74800491,3.28097012e-05,355.580811,0,0.0753355708,1057.04907,1132729.5,3.74800658,3.28098358e-05,355.580841,0
-3.82645082,-0.787143052,0.0784139446,1159.91052,1134404.12,3.42836046,1.77591337e-05,362.674225,0,0.0784144685,1159.9104,1134404,3.42836165,1.7759181e-05,362.674042,0,0.0784137006,1159.91052,1134403.75,3.42835975,1.77592628e-05,362.674194,0,0.0783233955,1056.97241,1132383.12,3.74713159,3.28219066e-05,355.573303,0,0.0783236116,1056.97266,1132383.12,3.74713135,3.28216302e-05,355.573181,0,0.0783237238,1056.97217,1132383.25,3.74713349,3.28218084e-05,355.573212,0
-3.72774935,-0.766839087,0.0816519817,1159.81873,1134015.88,3.42745852,1.77670718e-05,362.665161,0,0.0816524131,1159.8186,1134015.88,3.42746019,1.77671882e-05,362.6651,0,0.0816515968,1159.81885,1134015.5,3.42745757,1.77672518e-05,362.665253,0,0.0815582018,1056.88611,1131993.12,3.74614739,3.28354035e-05,355.564636,0,0.0815582121,1056.88635,1131993.25,3.74614692,3.28350252e-05,355.564575,0,0.0815582238,1056.88586,1131993.5,3.74614978,3.28352071e-05,355.564606,0
-3.62918258,-0.746562779,0.0851535458,1159.71545,1133579.62,3.42644548,1.77762704e-05,362.655182,0,0.0851534703,1159.71558,1133579.5,3.42644572,1.77761594e-05,362.65506,0,0.0851525625,1159.71558,1133579.38,3.42644405,1.77762522e-05,362.655182,0,0.0850556221,1056.78894,1131555,3.74504161,3.28504429e-05,355.554993,0,0.0850553379,1056.78894,1131555,3.74504185,3.28502028e-05,355.554901,0,0.0850555276,1056.7887,1131555.12,3.7450428,3.28503011e-05,355.554901,0
-3.5307951,-0.726323426,0.088938895,1159.599,1133088,3.42530346,1.77863167e-05,362.643738,0,0.0889386893,1159.59924,1133087.88,3.42530298,1.77863112e-05,362.643738,0,0.0889383841,1159.59888,1133087.62,3.42530227,1.77864622e-05,362.64386,0,0.0888365734,1056.67896,1131061.25,3.74379706,3.28673705e-05,355.544006,0,0.0888364197,1056.67908,1131061.25,3.74379706,3.2867345e-05,355.544006,0,0.0888370815,1056.67896,1131061.25,3.74379683,3.28673923e-05,355.544006,0
-3.43264508,-0.706132889,0.0930285217,1159.46753,1132533.75,3.424016,1.779794e-05,362.631042,0,0.0930283504,1159.46777,1132533.38,3.42401481,1.77978036e-05,362.630951,0,0.0930280398,1159.46729,1132533.5,3.42401576,1.77979728e-05,362.631073,0,0.0929218068,1056.55505,1130504.5,3.74239326,3.28867936e-05,355.531738,0,0.092921577,1056.55505,1130504.5,3.74239349,3.28867063e-05,355.531677,0,0.0929221364,1056.55493,1130504.25,3.74239326,3.28867536e-05,355.531708,0
-3.33480477,-0.686006069,0.0974442321,1159.31885,1131908.88,3.42256594,1.78109422e-05,362.616699,0,0.0974440602,1159.31921,1131908.75,3.42256474,1.78108276e-05,362.616547,0,0.0974433236,1159.31873,1131908.62,3.4225657,1.78109894e-05,362.616669,0,0.0973325389,1056.41504,1129876.88,3.74081159,3.29087525e-05,355.517975,0,0.0973320188,1056.41492,1129876.62,3.74081135,3.29086251e-05,355.517792,0,0.0973327145,1056.41492,1129876.62,3.74081135,3.29086433e-05,355.517822,0
-3.23736405,-0.665961444,0.102209246,1159.15076,1131202.75,3.42092657,1.78256269e-05,362.600311,0,0.102209109,1159.151,1131202.5,3.42092586,1.78255868e-05,362.60025,0,0.102208549,1159.15063,1131202.75,3.42092681,1.78257415e-05,362.600372,0,0.102091623,1056.25659,1129167.88,3.73902464,3.29334798e-05,355.502167,0,0.102091209,1056.25623,1129167.62,3.73902559,3.29335126e-05,355.502136,0,0.102091877,1056.25647,1129167.5,3.73902416,3.29334543e-05,355.502136,0
-3.14043117,-0.646021247,0.107343302,1158.96082,1130406.62,3.41907954,1.78424689e-05,362.582092,0,0.107343141,1158.96094,1130406.38,3.41907859,1.7842307e-05,362.581848,0,0.107343281,1158.96082,1130406.38,3.41907859,1.78424198e-05,362.582001,0,0.107219999,1056.07751,1128367.75,3.73700905,3.29615978e-05,355.484528,0,0.107219437,1056.07703,1128367.62,3.73701048,3.2961645e-05,355.484436,0,0.107219947,1056.07715,1128367.5,3.73700953,3.29616232e-05,355.484436,0
-3.04413509,-0.62621212,0.112868064,1158.74622,1129507.38,3.41699219,1.78611881e-05,362.561279,0,0.11286797,1158.74597,1129507,3.41699195,1.78612372e-05,362.561066,0,0.112867947,1158.74597,1129507.38,3.4169929,1.78613354e-05,362.561218,0,0.112738805,1055.875,1127464.38,3.73473334,3.29934301e-05,355.464478,0,0.112738451,1055.87439,1127464.25,3.73473525,3.29934992e-05,355.464417,0,0.112738948,1055.87463,1127464.38,3.73473477,3.29934519e-05,355.464417,0
-2.94862509,-0.606564641,0.118801973,1158.50366,1128493.38,3.41463947,1.78826394e-05,362.537689,0,0.118801682,1158.50342,1128493.62,3.41464138,1.7882634e-05,362.537659,0,0.118801914,1158.50305,1128493.62,3.41464162,1.78827759e-05,362.537781,0,0.118666495,1055.64636,1126445.88,3.73216796,3.30292751e-05,355.441772,0,0.118665888,1055.64563,1126446.12,3.7321713,3.30295261e-05,355.441864,0,0.118666602,1055.64587,1126446,3.73216987,3.30294679e-05,355.441864,0
-2.85407066,-0.587113738,0.125163352,1158.2301,1127351.38,3.41198969,1.79068447e-05,362.511292,0,0.125163282,1158.22961,1127351.38,3.4119916,1.79068211e-05,362.5112,0,0.125163143,1158.22925,1127351.38,3.41199207,1.79069721e-05,362.511353,0,0.125020651,1055.38806,1125298.75,3.72927976,3.30701114e-05,355.416504,0,0.125020457,1055.38757,1125298.75,3.72928119,3.30702096e-05,355.416382,0,0.12502105,1055.38757,1125298.62,3.72928071,3.30702242e-05,355.416412,0
-2.76065683,-0.567897499,0.131966111,1157.92151,1126066.88,3.40901041,1.79341241e-05,362.481476,0,0.131965938,1157.92126,1126066.88,3.40901184,1.79341077e-05,362.481445,0,0.131965568,1157.92078,1126066.88,3.40901232,1.7934286e-05,362.481598,0,0.131815837,1055.09705,1124008.38,3.72603059,3.31160918e-05,355.387787,0,0.131816285,1055.09692,1124008.5,3.72603178,3.31161282e-05,355.387756,0,0.131816528,1055.09668,1124008.5,3.72603226,3.31162155e-05,355.387756,0
-2.66858125,-0.548956513,0.13921845,1157.57446,1124625.5,3.4056673,1.79649815e-05,362.448273,0,0.139218332,1157.57471,1124625.38,3.40566707,1.79648396e-05,362.448029,0,0.139218162,1157.57397,1124625.62,3.40566897,1.79650469e-05,362.448181,0,0.139061455,1054.77014,1122560.25,3.72238302,3.31679294e-05,355.355652,0,0.139061589,1054.7699,1122560,3.72238374,3.31679148e-05,355.35556,0,0.139061336,1054.76965,1122560.12,3.72238493,3.31679912e-05,355.35556,0
-2.57804585,-0.530332386,0.146925147,1157.18616,1123013.38,3.40192676,1.79995532e-05,362.410767,0,0.146925252,1157.18604,1123013.12,3.40192652,1.79994076e-05,362.410614,0,0.14692507,1157.18542,1123013.5,3.40192866,1.79995932e-05,362.410767,0,0.146759588,1054.40393,1120940.88,3.71830463,3.32262534e-05,355.319672,0,0.146759628,1054.40356,1120940.62,3.71830511,3.32260533e-05,355.319519,0,0.146759146,1054.40332,1120940.75,3.71830678,3.32261407e-05,355.31955,0
-2.48925018,-0.512066185,0.155086309,1156.75208,1121214.88,3.39775348,1.80381394e-05,362.368927,0,0.155086367,1156.75195,1121215,3.39775395,1.8038083e-05,362.368835,0,0.155086559,1156.75146,1121215,3.39775538,1.80382503e-05,362.368958,0,0.154911681,1053.99475,1119134.5,3.71375418,3.32910531e-05,355.27948,0,0.154911856,1053.99414,1119134.38,3.71375561,3.32911914e-05,355.279297,0,0.154911193,1053.99402,1119134.5,3.71375656,3.32912423e-05,355.279327,0
-2.40238309,-0.494196653,0.163694849,1156.26904,1119217.62,3.39311743,1.80812731e-05,362.322479,0,0.163695062,1156.26904,1119217.75,3.39311814,1.80812021e-05,362.322357,0,0.163695111,1156.26855,1119217.88,3.39311981,1.80813768e-05,362.322479,0,0.163510669,1053.53931,1117128.12,3.70869875,3.33636599e-05,355.23468,0,0.163510797,1053.53894,1117128.12,3.70869994,3.33637254e-05,355.234558,0,0.163510477,1053.53857,1117128.12,3.70870137,3.33638454e-05,355.234558,0
-2.31761169,-0.476758212,0.172740733,1155.73401,1117008.88,3.38798928,1.81292198e-05,362.270935,0,0.172740993,1155.73389,1117008.88,3.38798976,1.81291125e-05,362.270844,0,0.172740881,1155.73364,1117008.88,3.38799024,1.81292507e-05,362.270996,0,0.172546718,1053.03467,1114909.75,3.70310712,3.34444303e-05,355.18515,0,0.172546608,1053.03455,1114909.5,3.70310736,3.3444303e-05,355.184967,0,0.172546308,1053.03394,1114909.62,3.70311022,3.34445031e-05,355.184998,0
-2.23507571,-0.45977968,0.182206187,1155.1438,1114574.75,3.38233376,1.81820669e-05,362.21405,0,0.182206983,1155.14368,1114575,3.38233495,1.81820615e-05,362.21402,0,0.182206524,1155.1438,1114575,3.38233447,1.81821397e-05,362.214172,0,0.182002689,1052.47827,1112465,3.69694066,3.35332879e-05,355.13031,0,0.182002468,1052.47803,1112464.88,3.6969409,3.35333898e-05,355.130249,0,0.182002249,1052.47754,1112465,3.69694352,3.35335571e-05,355.130249,0
-2.15488505,-0.443283558,0.192071726,1154.49573,1111910.62,3.37614298,1.82404656e-05,362.151764,0,0.192072651,1154.49561,1111910.62,3.37614369,1.82404074e-05,362.151672,0,0.19207215,1154.49609,1111911,3.37614298,1.82404383e-05,362.151825,0,0.191858151,1051.86731,1109789,3.69019008,3.36314988e-05,355.070374,0,0.191858044,1051.86694,1109788.62,3.69018984,3.36315679e-05,355.070221,0,0.191857892,1051.86682,1109789,3.69019198,3.36316334e-05,355.070251,0
-2.07711148,-0.427284718,0.20232249,1153.78711,1109000.38,3.36937475,1.83044904e-05,362.083496,0,0.202322993,1153.78674,1109000.5,3.36937594,1.83043885e-05,362.083435,0,0.202322523,1153.7876,1109000.75,3.36937404,1.83043721e-05,362.083618,0,0.202098017,1051.1991,1106865.75,3.68280935,3.37392557e-05,355.004547,0,0.202097879,1051.19897,1106865.5,3.68280888,3.37390738e-05,355.004517,0,0.202097894,1051.19861,1106865.5,3.68281054,3.37391975e-05,355.004547,0
-2.00179338,-0.411790937,0.212928604,1153.01599,1105841.5,3.36202407,1.83742868e-05,362.009308,0,0.212928923,1153.0155,1105841.38,3.3620255,1.83742413e-05,362.009216,0,0.212928265,1153.0166,1105841.75,3.36202288,1.83741868e-05,362.009369,0,0.212692973,1050.47217,1103692.88,3.67479372,3.38563877e-05,354.933197,0,0.212692892,1050.47192,1103692.38,3.67479324,3.38565078e-05,354.933044,0,0.212692747,1050.4718,1103692.75,3.67479467,3.3856566e-05,354.933075,0
-1.92893386,-0.396802932,0.223868472,1152.18054,1102426.5,3.35407162,1.84502205e-05,361.928833,0,0.223868765,1152.17993,1102426.25,3.35407305,1.84501841e-05,361.928772,0,0.223868125,1152.18091,1102426.25,3.35406995,1.84501423e-05,361.928925,0,0.223621877,1049.68433,1100262.25,3.66612053,3.398435e-05,354.855652,0,0.223621896,1049.68408,1100262,3.66612101,3.3984179e-05,354.85556,0,0.223621875,1049.68433,1100262.25,3.66612101,3.39841281e-05,354.855591,0
-1.85850716,-0.382315367,0.235120012,1151.27856,1098749.25,3.34550309,1.85324479e-05,361.84198,0,0.235120219,1151.2782,1098749.12,3.34550452,1.8532437e-05,361.841919,0,0.23511983,1151.27917,1098749.38,3.34550142,1.85323952e-05,361.842072,0,0.234861971,1048.83423,1096569.12,3.65677667,3.41225896e-05,354.772034,0,0.234861678,1048.83386,1096569.12,3.65677834,3.41224513e-05,354.771942,0,0.234861849,1048.83398,1096569.12,3.65677738,3.41224295e-05,354.771942,0
-1.79046345,-0.368318051,0.246660398,1150.30896,1094806.62,3.33630848,1.86212947e-05,361.748657,0,0.246660561,1150.30872,1094806.75,3.33630967,1.86212383e-05,361.748535,0,0.246660165,1150.30933,1094806.75,3.33630729,1.86212492e-05,361.748688,0,0.246390714,1047.92017,1092609.38,3.64674997,3.42715284e-05,354.682159,0,0.246390495,1047.91956,1092609.12,3.6467514,3.42717358e-05,354.682007,0,0.246390932,1047.91992,1092609.25,3.64675069,3.42716485e-05,354.682007,0
