# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
-0.08611464,-0.41861948,1.3387694149664342,850781.3125,1084.034423828125,2.7511744499206543,432.2311096191406,636.4052734375,0.6791758768504126,967402.5987616885
-0.07899463,-0.3840078,1.357951722372195,838763.25,1080.392822265625,2.721453905105591,442.2776794433594,635.3933715820312,0.6960690797610248,967403.3960526886
-0.07192906,-0.34966072,1.3780315427367098,826541.3125,1076.64599609375,2.691131114959717,452.37548828125,634.3505859375,0.7131316630104299,967404.3000089835
-0.06491252,-0.315552,1.3990528909396662,814122.1875,1072.7928466796875,2.6602163314819336,462.5238037109375,633.2763671875,0.7303664366398088,967405.1813171036
-0.057939783,-0.2816562,1.4210597562489513,801514.5,1068.83251953125,2.6287240982055664,472.72113037109375,632.1702880859375,0.7477749892396586,967406.0133339767
-0.051005792,-0.24794878,1.4441022520118498,788725.3125,1064.7637939453125,2.5966644287109375,482.96697998046875,631.0318603515625,0.7653606898887746,967407.0837667107
-0.044105656,-0.21440591,1.4682262434806372,775766.0,1060.5860595703125,2.5640594959259033,493.2595520019531,629.86083984375,0.7831246535731866,967408.6166648302
-0.03723467,-0.18100476,1.4934908907217699,762642.75,1056.2978515625,2.5309176445007324,503.5986328125,628.656494140625,0.8010712328692645,967410.2317473853
-0.030388057,-0.14772208,1.5199567299412042,749363.4375,1051.8980712890625,2.49725079536438,513.98388671875,627.4183959960938,0.8192043618720258,967412.2707196872
-0.023561254,-0.1145357,1.547686695015445,735937.0625,1047.385498046875,2.463073968887329,524.414306640625,626.1459350585938,0.8375272876147494,967414.3844638226
-0.016749803,-0.08142395,1.576748974451285,722372.4375,1042.75830078125,2.428403377532959,534.8892211914062,624.8384399414062,0.856044037946137,967416.1670317949
-0.009949181,-0.048364848,1.6072185136333121,708677.75,1038.0128173828125,2.393256902694702,545.4075317382812,623.49462890625,0.8747589898168793,967414.0592232732
-0.0031550038,-0.015337069,1.6391718907925115,694863.0625,1033.149169921875,2.3576505184173584,555.9693603515625,622.1141967773438,0.8936773396774698,967410.2118540723
0.0036371374,0.01768081,1.6726935892255916,680937.625,1028.17041015625,2.321589946746826,566.5748901367188,620.6979370117188,0.9128029212799234,967409.6423216993
0.01043162,0.050710075,1.7078747043738611,666910.75,1023.0725708007812,2.2850961685180664,577.2240600585938,619.2443237304688,0.9321426744475664,967410.0505947798
0.01723287,0.083772235,1.7448155549770568,652791.0625,1017.853515625,2.248185634613037,587.9175415039062,617.7525024414062,0.9517040225339599,967410.5216290788
0.024045274,0.11688861,1.7836233156680503,638587.75,1012.5113525390625,2.210873603820801,598.6558227539062,616.2216796875,0.9714942568354593,967411.4211249859
0.030873312,0.150081,1.8244152490841383,624309.625,1007.0438232421875,2.1731760501861572,609.4396362304688,614.6509399414062,0.9915215232381581,967412.1890952687
0.037721522,0.18337144,1.8673108807233658,609968.0625,1001.4496459960938,2.1351146697998047,620.2683715820312,613.03955078125,1.0117917690491078,967412.9411951778
0.044594437,0.21678197,1.912427124395493,595578.25,995.7294921875,2.096721649169922,631.1381225585938,611.38720703125,1.0323050847322264,967413.8199522234
0.05149677,0.2503355,1.9599146688600275,581147.75,989.8804321289062,2.0580081939697266,642.05078125,609.6924438476562,1.0530732137635432,967414.637042639
0.05843336,0.2840556,2.009928987435407,566686.6875,983.9006958007812,2.018994092941284,653.0069580078125,607.9544067382812,1.0741051479686468,967415.3180183687
0.06540906,0.31796575,2.0626379128784484,552205.5,977.78857421875,1.9796985387802124,664.0064086914062,606.1722412109375,1.0954088022324062,967416.1052722917
0.07242892,0.35209063,2.1182224784504804,537715.0,971.5421752929688,1.94014310836792,675.0493774414062,604.344970703125,1.1169934559991792,967416.5229898433
0.07949818,0.38645566,2.176869318141436,523228.46875,965.1610107421875,1.9003556966781616,686.13427734375,602.4719848632812,1.1388650336985449,967417.164041239
0.08662226,0.42108715,2.2387781460413314,508759.65625,958.6448364257812,1.8603652715682983,697.2587280273438,600.5527954101562,1.1610281949501888,967417.8285067643
0.09380679,0.4560125,2.304159118472013,494323.5,951.9937133789062,1.8202056884765625,708.4201049804688,598.5869140625,1.1834874574396406,967418.9632237675
